DATAFLOW,FREQ,DER_TYPE,DER_INSTR,DER_RISK,DER_REP_CTY,DER_SECTOR_CPY,DER_CPC,DER_SECTOR_UDL,DER_CURR_LEG1,DER_CURR_LEG2,DER_ISSUE_MAT,DER_RATING,DER_EX_METHOD,DER_BASIS,TIME_PERIOD,AVAILABILITY,COLLECTION,OBS_STATUS,OBS_CONF,OBS_VALUE
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2007,K,S,A,F,854.375
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2010,K,S,A,F,744.857136
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2013,K,S,A,F,8982.843939
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2016,K,S,A,F,6519.473999
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,PLN,USD,A,A,3,C,2019,K,S,A,F,9478.464734
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,1998,K,S,A,F,4293.486356
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2001,K,S,A,F,2998.836837
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2004,K,S,A,F,7426.432953
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2007,K,S,A,F,17592.636529
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2010,K,S,A,F,20439.253785
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2013,K,S,A,F,40699.061473
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2016,K,S,A,F,35786.083858
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,TO1,A,A,3,C,2019,K,S,A,F,39463.231265
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,1998,K,S,A,F,4257.581811
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2001,K,S,A,F,2972.238092
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2004,K,S,A,F,7237.09243
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2007,K,S,A,F,16376.534146
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2010,K,S,A,F,15332.917565
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2013,K,S,A,F,37807.652197
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2016,K,S,A,F,32700.851718
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,RUB,USD,A,A,3,C,2019,K,S,A,F,33659.62322
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2001,K,S,A,F,1768.947362
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2004,K,S,A,F,1868.275
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2007,K,S,A,F,10346.731248
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2010,K,S,A,F,9559.094164
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2013,K,S,A,F,11260.176439
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2016,K,S,A,F,14194.443142
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,EUR,A,A,3,C,2019,K,S,A,F,17332.494016
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1992,K,S,A,F,5843.371044
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1995,K,S,A,F,3773.499993
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1998,K,S,A,F,3184.925
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2001,K,S,A,F,12221.9011
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2004,K,S,A,F,15449.472647
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2007,K,S,A,F,33068.977952
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2010,K,S,A,F,23861.232362
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2013,K,S,A,F,35317.090002
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2016,K,S,A,F,35765.688343
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,TO1,A,A,3,C,2019,K,S,A,F,57806.898599
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1992,K,S,A,F,2800.755261
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1995,K,S,A,F,1589.805549
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1998,K,S,A,F,1841.975
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2001,K,S,A,F,2696.631574
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2004,K,S,A,F,3036.85
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2007,K,S,A,F,18481.682573
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2010,K,S,A,F,11134.488063
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2013,K,S,A,F,19217.132449
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2016,K,S,A,F,16442.307982
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SEK,USD,A,A,3,C,2019,K,S,A,F,33771.632674
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1992,K,S,A,F,1854.1
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1995,K,S,A,F,4540.315783
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1998,K,S,A,F,15819.775
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2001,K,S,A,F,8782.324368
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2004,K,S,A,F,6995.18181
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2007,K,S,A,F,15542.920284
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2010,K,S,A,F,19912.362644
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2013,K,S,A,F,28815.799005
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2016,K,S,A,F,36315.662459
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,TO1,A,A,3,C,2019,K,S,A,F,52352.945424
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1992,K,S,A,F,1704.475
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1995,K,S,A,F,4295.263151
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1998,K,S,A,F,15514.325
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2001,K,S,A,F,7632.35
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2004,K,S,A,F,4681.402136
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2007,K,S,A,F,9235.025
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2010,K,S,A,F,10186.09523
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2013,K,S,A,F,25442.870214
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2016,K,S,A,F,29405.804022
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,SGD,USD,A,A,3,C,2019,K,S,A,F,47760.171461
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1992,K,S,A,F,6296.536438
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1995,K,S,A,F,17470.523301
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1998,K,S,A,F,26828.119252
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2001,K,S,A,F,24596.393996
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2004,K,S,A,F,47452.821599
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2007,K,S,A,F,88622.948918
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2010,K,S,A,F,101330.1492
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2013,K,S,A,F,186052.622578
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2016,K,S,A,F,113260.867199
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,AUD,A,A,3,C,2019,K,S,A,F,196265.057222
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,1998,K,S,A,F,1709.0
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2001,K,S,A,F,5357.479237
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2002,K,S,M,F,
